Coprinopsis romagnesiana;rjavoluska tintovka;https://www.gobe.si/Gobe/CoprinopsisRomagnesiana
Coprinus comatus;velika tintnica;https://www.gobe.si/Gobe/CoprinusComatus
Coprinus rufopruinatus;rožnatorjava tintnica;https://www.gobe.si/Gobe/CoprinusRufopruinatus
Cordyceps militaris;kokonov glavatec;https://www.gobe.si/Gobe/CordycepsMilitaris
Coriolopsis gallica;tankorobi nasršenec;https://www.gobe.si/Gobe/CoriolopsisGallica
Cortinarius acutus;zašiljena koprenka;https://www.gobe.si/Gobe/CortinariusAcutus
Cortinarius alboviolaceus;grbičasta koprenka;https://www.gobe.si/Gobe/CortinariusAlboviolaceus
Cortinarius allutus;poprhnjena koprenka;https://www.gobe.si/Gobe/CortinariusAllutus
Cortinarius anomalus;nepravilna koprenka;https://www.gobe.si/Gobe/CortinariusAnomalus
Cortinarius anserinus;sladkobna koprenka;https://www.gobe.si/Gobe/CortinariusAnserinus
Cortinarius aremoricus;kremasta koprenka;https://www.gobe.si/Gobe/CortinariusAremoricus
Cortinarius armillatus;pasasta koprenka;https://www.gobe.si/Gobe/CortinariusArmillatus
Cortinarius arquatus;usločena koprenka;https://www.gobe.si/Gobe/CortinariusArquatus
Cortinarius arvinaceus;pomaščena koprenka;https://www.gobe.si/Gobe/CortinariusArvinaceus
Cortinarius balaustinus;granatna koprenka;https://www.gobe.si/Gobe/CortinariusBalaustinus
Cortinarius betuletorum;brezovinska koprenka;https://www.gobe.si/Gobe/CortinariusBetuletorum
Cortinarius bivelus;zastrta koprenka;https://www.gobe.si/Gobe/CortinariusBivelus
Cortinarius bolaris;opečna koprenka;https://www.gobe.si/Gobe/CortinariusBolaris
Cortinarius bovinus;mesnata koprenka;https://www.gobe.si/Gobe/CortinariusBovinus
Cortinarius brunneofulvus;rjavorumena koprenka;https://www.gobe.si/Gobe/CortinariusBrunneofulvus
Cortinarius brunneus;rjava koprenka;https://www.gobe.si/Gobe/CortinariusBrunneus
Cortinarius bulliardii;rdečebetna koprenka;https://www.gobe.si/Gobe/CortinariusBulliardii
Cortinarius caerulescens;višnjeva koprenka;https://www.gobe.si/Gobe/CortinariusCaerulescens
Cortinarius caesiostramineus;sivorumenkasta koprenka;https://www.gobe.si/Gobe/CortinariusCaesiostramineus
Cortinarius callisteus;prelestna koprenka;https://www.gobe.si/Gobe/CortinariusCallisteus
Cortinarius camphoratus;kafrna koprenka;https://www.gobe.si/Gobe/CortinariusCamphoratus
Cortinarius caninus;pasja koprenka;https://www.gobe.si/Gobe/CortinariusCaninus
Cortinarius caperatus;pšenična koprenka;https://www.gobe.si/Gobe/CortinariusCaperatus
Cortinarius casimiri;Casimirjeva koprenka;https://www.gobe.si/Gobe/CortinariusCasimiri
Cortinarius cephalixus;zrnata koprenka;https://www.gobe.si/Gobe/CortinariusCephalixus
Cortinarius cereifolius;voščenolistna koprenka;https://www.gobe.si/Gobe/CortinariusCereifolius
Cortinarius cinnabarinus;cinobrasta koprenka;https://www.gobe.si/Gobe/CortinariusCinnabarinus
Cortinarius cinnamomeus;cimetasta koprenka;https://www.gobe.si/Gobe/CortinariusCinnamomeus
Cortinarius citrino-olivaceus;olivnocitronasta koprenka;https://www.gobe.si/Gobe/CortinariusCitrino-olivaceus
Cortinarius claricolor;belobetna koprenka;https://www.gobe.si/Gobe/CortinariusClaricolor
Cortinarius collinitus;mazava koprenka;https://www.gobe.si/Gobe/CortinariusCollinitus
Cortinarius crassus;krepka koprenka;https://www.gobe.si/Gobe/CortinariusCrassus
Cortinarius croceus;žafranasta koprenka;https://www.gobe.si/Gobe/CortinariusCroceus
Cortinarius cumatilis;sinja koprenka;https://www.gobe.si/Gobe/CortinariusCumatilis
Cortinarius cyanites;pordela koprenka;https://www.gobe.si/Gobe/CortinariusCyanites
Cortinarius damascenus;kopučasta koprenka;https://www.gobe.si/Gobe/CortinariusDamascenus
Cortinarius decipiens;goljufiva koprenka;https://www.gobe.si/Gobe/CortinariusDecipiens
Cortinarius delibutus;modrolistna koprenka;https://www.gobe.si/Gobe/CortinariusDelibutus
Cortinarius depressus;vdrta koprenka;https://www.gobe.si/Gobe/CortinariusDepressus
Cortinarius dionysae;praznična koprenka;https://www.gobe.si/Gobe/CortinariusDionysae
Cortinarius divulgatus;polstenoroba koprenka;https://www.gobe.si/Gobe/CortinariusDivulgatus
Cortinarius duracinus;trdobetna koprenka;https://www.gobe.si/Gobe/CortinariusDuracinus
Cortinarius elatior;nažlebkana koprenka;https://www.gobe.si/Gobe/CortinariusElatior
Cortinarius euchrous;sadna koprenka;https://www.gobe.si/Gobe/CortinariusEuchrous
Cortinarius evernius;hribovska koprenka;https://www.gobe.si/Gobe/CortinariusEvernius
Cortinarius falsosus;belovlaknata koprenka;https://www.gobe.si/Gobe/CortinariusFalsosus
Cortinarius ferrugineifolius;spolzka koprenka;https://www.gobe.si/Gobe/CortinariusFerrugineifolius
Cortinarius flexipes;krivobetna koprenka;https://www.gobe.si/Gobe/CortinariusFlexipes
Cortinarius fluryi;obuta koprenka;https://www.gobe.si/Gobe/CortinariusFluryi
Cortinarius fulgens;žareča koprenka;https://www.gobe.si/Gobe/CortinariusFulgens
Cortinarius fulmineus;bliskova koprenka;https://www.gobe.si/Gobe/CortinariusFulmineus
Cortinarius fulvescens;lisičjerjava koprenka;https://www.gobe.si/Gobe/CortinariusFulvescens
Cortinarius gentilis;grenkokožna koprenka;https://www.gobe.si/Gobe/CortinariusGentilis
Cortinarius glaucopus;kolobarniška koprenka;https://www.gobe.si/Gobe/CortinariusGlaucopus
Cortinarius haematochelis;bakrenorjava koprenka;https://www.gobe.si/Gobe/CortinariusHaematochelis
Cortinarius helvelloides;medenorjava koprenka;https://www.gobe.si/Gobe/CortinariusHelvelloides
Cortinarius helvolus;štulasta koprenka;https://www.gobe.si/Gobe/CortinariusHelvolus
Cortinarius hemitrichus;polkosmata koprenka;https://www.gobe.si/Gobe/CortinariusHemitrichus
Cortinarius hercynicus;jelova koprenka;https://www.gobe.si/Gobe/CortinariusHercynicus
Cortinarius hinnuleus;jelenčja koprenka;https://www.gobe.si/Gobe/CortinariusHinnuleus
Cortinarius humicola;kosmičasta koprenka;https://www.gobe.si/Gobe/CortinariusHumicola
Cortinarius incisus;razcepljena koprenka;https://www.gobe.si/Gobe/CortinariusIncisus
Cortinarius infractus;scefrana koprenka;https://www.gobe.si/Gobe/CortinariusInfractus
Cortinarius integerrimus;kislotalna koprenka;https://www.gobe.si/Gobe/CortinariusIntegerrimus
Cortinarius irregularis;spreminjajoča koprenka;https://www.gobe.si/Gobe/CortinariusIrregularis
Cortinarius jubarinoides;visoka koprenka;https://www.gobe.si/Gobe/CortinariusJubarinoides
Cortinarius jubarinus;zvišana koprenka;https://www.gobe.si/Gobe/CortinariusJubarinus
Cortinarius laniger;volnata koprenka;https://www.gobe.si/Gobe/CortinariusLaniger
Cortinarius largus;zajetna koprenka;https://www.gobe.si/Gobe/CortinariusLargus
Cortinarius limonius;citronastorumena koprenka;https://www.gobe.si/Gobe/CortinariusLimonius
Cortinarius lividopallidus;šotiščna koprenka;https://www.gobe.si/Gobe/CortinariusLividopallidus
Cortinarius lundellii;Lundellova koprenka;https://www.gobe.si/Gobe/CortinariusLundellii
Cortinarius malachius;malahitasta koprenka;https://www.gobe.si/Gobe/CortinariusMalachius
Cortinarius melanotus;peteršiljeva koprenka;https://www.gobe.si/Gobe/CortinariusMelanotus
Cortinarius mucifluus;slinasta koprenka;https://www.gobe.si/Gobe/CortinariusMucifluus
Cortinarius mucosus;sluzava koprenka;https://www.gobe.si/Gobe/CortinariusMucosus
Cortinarius multivagus;nestanovitna koprenka;https://www.gobe.si/Gobe/CortinariusMultivagus
Cortinarius obtusus;zaobljena koprenka;https://www.gobe.si/Gobe/CortinariusObtusus
Cortinarius olivaceofuscus;gabrova koprenka;https://www.gobe.si/Gobe/CortinariusOlivaceofuscus
Cortinarius orellanus;poljska koprenka;https://www.gobe.si/Gobe/CortinariusOrellanus
Cortinarius paragaudis;rdečepasasta koprenka;https://www.gobe.si/Gobe/CortinariusParagaudis
Cortinarius percomis;majaronova koprenka;https://www.gobe.si/Gobe/CortinariusPercomis
Cortinarius pholideus;luskata koprenka;https://www.gobe.si/Gobe/CortinariusPholideus
Cortinarius polymorphus;gubastoroba koprenka;https://www.gobe.si/Gobe/CortinariusPolymorphus
Cortinarius praestans;nagubana koprenka;https://www.gobe.si/Gobe/CortinariusPraestans
Cortinarius pseudosalor;lepljiva koprenka;https://www.gobe.si/Gobe/CortinariusPseudosalor
Cortinarius pulchripes;krasnobetna koprenka;https://www.gobe.si/Gobe/CortinariusPulchripes
Cortinarius purpureus;bagrena koprenka;https://www.gobe.si/Gobe/CortinariusPurpureus
Cortinarius rapaceus;slonovinasta koprenka;https://www.gobe.si/Gobe/CortinariusRapaceus
Cortinarius renidens;poletna koprenka;https://www.gobe.si/Gobe/CortinariusRenidens
Cortinarius rigens;korenasta koprenka;https://www.gobe.si/Gobe/CortinariusRigens
Cortinarius rigidipes;zelenodniščna koprenka;https://www.gobe.si/Gobe/CortinariusRigidipes
Cortinarius rigidus;drvena koprenka;https://www.gobe.si/Gobe/CortinariusRigidus
Cortinarius rubellus;najlepša koprenka;https://www.gobe.si/Gobe/CortinariusRubellus
Cortinarius salor;mastna koprenka;https://www.gobe.si/Gobe/CortinariusSalor
Cortinarius sanguineus;krvena koprenka;https://www.gobe.si/Gobe/CortinariusSanguineus
Cortinarius saturatus;šopasta koprenka;https://www.gobe.si/Gobe/CortinariusSaturatus
Cortinarius sebaceus;lojasta koprenka;https://www.gobe.si/Gobe/CortinariusSebaceus
Cortinarius semisanguineus;polkrvena koprenka;https://www.gobe.si/Gobe/CortinariusSemisanguineus
Cortinarius spilomeus;bakrenopikasta koprenka;https://www.gobe.si/Gobe/CortinariusSpilomeus
Cortinarius stillatitius;medova koprenka;https://www.gobe.si/Gobe/CortinariusStillatitius
Cortinarius subannulatus;polobročna koprenka;https://www.gobe.si/Gobe/CortinariusSubannulatus
Cortinarius subbalaustinus;cimetnolistna koprenka;https://www.gobe.si/Gobe/CortinariusSubbalaustinus
Cortinarius subferrugineus;rjasta koprenka;https://www.gobe.si/Gobe/CortinariusSubferrugineus
Cortinarius subtortus;zasukana koprenka;https://www.gobe.si/Gobe/CortinariusSubtortus
Cortinarius subvalidus;pegasta koprenka;https://www.gobe.si/Gobe/CortinariusSubvalidus
Cortinarius suillus;svinjska koprenka;https://www.gobe.si/Gobe/CortinariusSuillus
Cortinarius tabularis;razbarvana koprenka;https://www.gobe.si/Gobe/CortinariusTabularis
Cortinarius tophaceoides;lehnjakasta koprenka;https://www.gobe.si/Gobe/CortinariusTophaceoides
Cortinarius torvus;polzastrta koprenka;https://www.gobe.si/Gobe/CortinariusTorvus
Cortinarius traganus;lilasta koprenka;https://www.gobe.si/Gobe/CortinariusTraganus
Cortinarius trivialis;navadna koprenka;https://www.gobe.si/Gobe/CortinariusTrivialis
Cortinarius uraceus;osmojena koprenka;https://www.gobe.si/Gobe/CortinariusUraceus
Cortinarius variicolor;raznobarvna koprenka;https://www.gobe.si/Gobe/CortinariusVariicolor
Cortinarius varius;šarasta koprenka;https://www.gobe.si/Gobe/CortinariusVarius
Cortinarius venetus;beneška koprenka;https://www.gobe.si/Gobe/CortinariusVenetus
Cortinarius vernalis;pomladanska koprenka;https://www.gobe.si/Gobe/CortinariusVernalis
Cortinarius vernus;rožastobetna koprenka;https://www.gobe.si/Gobe/CortinariusVernus
Cortinarius violaceus;vijoličasta koprenka;https://www.gobe.si/Gobe/CortinariusViolaceus
Cosmospora coccinea;luknjačeva ovenčanotroska;https://www.gobe.si/Gobe/CosmosporaCoccinea
Cotylidia pannosa;šopasta párožica;https://www.gobe.si/Gobe/CotylidiaPannosa
Craterellus cornucopioides;črna trobenta;https://www.gobe.si/Gobe/CraterellusCornucopioides
Craterellus lutescens;žolta trobenta;https://www.gobe.si/Gobe/CraterellusLutescens
Craterellus tubaeformis;lijasta trobenta;https://www.gobe.si/Gobe/CraterellusTubaeformis
Craterellus undulatus;nagubana trobenta;https://www.gobe.si/Gobe/CraterellusUndulatus
Crepidotus applanatus;sploščena postrančica;https://www.gobe.si/Gobe/CrepidotusApplanatus
Crepidotus cesatii;Cesatijeva postrančica;https://www.gobe.si/Gobe/CrepidotusCesatii
Crepidotus crocophyllus;žafranastolistna postrančica;https://www.gobe.si/Gobe/CrepidotusCrocophyllus
Crepidotus mollis;zdrizasta postrančica;https://www.gobe.si/Gobe/CrepidotusMollis
Crepidotus variabilis;raznolična postrančica;https://www.gobe.si/Gobe/CrepidotusVariabilis
Cribraria piriformis;hruškasta sitka;https://www.gobe.si/Gobe/CribrariaPiriformis
Crinipellis scabella;kolobarčasta dlakavka;https://www.gobe.si/Gobe/CrinipellisScabella
Crucibulum laeve;navadni lonček;https://www.gobe.si/Gobe/CrucibulumLaeve
Cudonia circinans;kolobarna ščitoglavka;https://www.gobe.si/Gobe/CudoniaCircinans
Cudoniella clavus;potočna žebljarka;https://www.gobe.si/Gobe/CudoniellaClavus
Cuphophyllus canescens;sivkasta tratnica;https://www.gobe.si/Gobe/CuphophyllusCanescens
Cuphophyllus colemannianus;rjava tratnica;https://www.gobe.si/Gobe/CuphophyllusColemannianus
Cuphophyllus flavipes;rumenodniščna tratnica;https://www.gobe.si/Gobe/CuphophyllusFlavipes
Cuphophyllus fornicatus;oblokasta tratnica;https://www.gobe.si/Gobe/CuphophyllusFornicatus
Cuphophyllus lacmus;modrikasta tratnica;https://www.gobe.si/Gobe/CuphophyllusLacmus
Cuphophyllus pratensis;travniška tratnica;https://www.gobe.si/Gobe/CuphophyllusPratensis
Cuphophyllus russocoriaceus;cedrova tratnica;https://www.gobe.si/Gobe/CuphophyllusRussocoriaceus
Cuphophyllus virgineus;deviška tratnica;https://www.gobe.si/Gobe/CuphophyllusVirgineus
Cyanoboletus pulverulentus;spreminjavi modrivec;https://www.gobe.si/Gobe/CyanoboletusPulverulentus
Cyanosporus caesius;modri sinjetrosnik;https://www.gobe.si/Gobe/CyanosporusCaesius
Cyanosporus subcaesius;modrikasti sinjetrosnik;https://www.gobe.si/Gobe/CyanosporusSubcaesius
Cyathus olla;gladki košek;https://www.gobe.si/Gobe/CyathusOlla
Cyathus stercoreus;govnov košek;https://www.gobe.si/Gobe/CyathusStercoreus
Cyathus striatus;črtkani košek;https://www.gobe.si/Gobe/CyathusStriatus
Cyclocybe cylindracea;valjasta topolovka;https://www.gobe.si/Gobe/CyclocybeCylindracea
Cyclocybe erebia;nažlebkana topolovka;https://www.gobe.si/Gobe/CyclocybeErebia
Cylindrobasidium evolvens;ploski skorjevec;https://www.gobe.si/Gobe/CylindrobasidiumEvolvens
Cyphella digitalis;jelkova kajfežulja;https://www.gobe.si/Gobe/CyphellaDigitalis
Cystoderma amianthinum;rjava zrnovka;https://www.gobe.si/Gobe/CystodermaAmianthinum
Cystoderma carcharias;gorska zrnovka;https://www.gobe.si/Gobe/CystodermaCarcharias
Cystodermella cinnabarina;cinobrasti zrnovec;https://www.gobe.si/Gobe/CystodermellaCinnabarina
Cystodermella granulosa;hrapavi zrnovec;https://www.gobe.si/Gobe/CystodermellaGranulosa
Cystolepiota bucknallii;vonjava prahoglavka;https://www.gobe.si/Gobe/CystolepiotaBucknallii
Cystolepiota seminuda;belkasta prahoglavka;https://www.gobe.si/Gobe/CystolepiotaSeminuda
Dacrymyces chrysospermus;pahljačasta solzovka;https://www.gobe.si/Gobe/DacrymycesChrysospermus
Dacrymyces minor;drobna solzovka;https://www.gobe.si/Gobe/DacrymycesMinor
Dacrymyces stillatus;kapljasta solzovka;https://www.gobe.si/Gobe/DacrymycesStillatus
Daedalea quercina;hrastova labirintnica;https://www.gobe.si/Gobe/DaedaleaQuercina
Daedaleopsis confragosa;rdečeča zvitocevka;https://www.gobe.si/Gobe/DaedaleopsisConfragosa
Daedaleopsis tricolor;tribarvna zvitocevka;https://www.gobe.si/Gobe/DaedaleopsisTricolor
Daldinia childiae;hruškasta óglarka;https://www.gobe.si/Gobe/DaldiniaChildiae
Daldinia concentrica;slojevita óglarka;https://www.gobe.si/Gobe/DaldiniaConcentrica
Daldinia petriniae;hrapava óglarka;https://www.gobe.si/Gobe/DaldiniaPetriniae
Daldinia pyrenaica;pirenejska óglarka;https://www.gobe.si/Gobe/DaldiniaPyrenaica
Dasyscyphella nivea;hrastov kocinovec;https://www.gobe.si/Gobe/DasyscyphellaNivea
Deconica coprophila;govnov gologlavec;https://www.gobe.si/Gobe/DeconicaCoprophila
Deconica merdaria;gnojev gologlavec;https://www.gobe.si/Gobe/DeconicaMerdaria
Deconica phyllogena;rombastotrosni gologlavec;https://www.gobe.si/Gobe/DeconicaPhyllogena
Delicatula integrella;navadna belka;https://www.gobe.si/Gobe/DelicatulaIntegrella
Dentipellis fragilis;drobljivi kožozob;https://www.gobe.si/Gobe/DentipellisFragilis
Dermoloma cuneifolium;klinolistna žametovka;https://www.gobe.si/Gobe/DermolomaCuneifolium
Dermoloma josserandii;mokarična žametovka;https://www.gobe.si/Gobe/DermolomaJosserandii
Desarmillaria tabescens;dobov štorovec;https://www.gobe.si/Gobe/DesarmillariaTabescens
Dialonectria sanguinea;krvnordeča mehurčica;https://www.gobe.si/Gobe/DialonectriaSanguinea
Diatrype stigma;ploščati predirnik;https://www.gobe.si/Gobe/DiatrypeStigma
Diatrypella favacea;bradavičasta predirnica;https://www.gobe.si/Gobe/DiatrypellaFavacea
Dictydiaethalium plumbeum;sivi cvetovec;https://www.gobe.si/Protozoa/DictydiaethaliumPlumbeum
Didymium nigripes;črnobetna makovka;https://www.gobe.si/Protozoa/DidymiumNigripes
Discina ancilis;široka medaljonka;https://www.gobe.si/Gobe/DiscinaAncilis
Disciotis venosa;žilnata ponvica;https://www.gobe.si/Gobe/DisciotisVenosa
Ditiola peziziformis;skledičasta zdrizovka;https://www.gobe.si/Gobe/DitiolaPeziziformis
Dumontinia tuberosa;gomoljasta zalogarica;https://www.gobe.si/Gobe/DumontiniaTuberosa
Durella macrospora;velikotrosna trdelka;https://www.gobe.si/Gobe/DurellaMacrospora
Echinoderma asperum;hrapava trnovka;https://www.gobe.si/Gobe/EchinodermaAsperum
Echinoderma calcicola;krivoluska trnovka;https://www.gobe.si/Gobe/EchinodermaCalcicola
Echinoderma echinaceum;bodičasta trnovka;https://www.gobe.si/Gobe/EchinodermaEchinaceum
Echinoderma hystrix;čvrstoluska trnovka;https://www.gobe.si/Gobe/EchinodermaHystrix
Elaphomyces granulatus;zrnata košutnica;https://www.gobe.si/Gobe/ElaphomycesGranulatus
Encoelia furfuracea;mekinasta mehurčevka;https://www.gobe.si/Gobe/EncoeliaFurfuracea
Entocybe nitida;modra rdečelistarka;https://www.gobe.si/Gobe/EntocybeNitida
Entocybe turbida;šotiščna rdečelistarka;https://www.gobe.si/Gobe/EntocybeTurbida
Entoloma allochroum;vijoličnobetna rdečelistka;https://www.gobe.si/Gobe/EntolomaAllochroum
Entoloma ameides;dišeča rdečelistka;https://www.gobe.si/Gobe/EntolomaAmeides
Entoloma aprile;aprilska rdečelistka;https://www.gobe.si/Gobe/EntolomaAprile
Entoloma araneosum;srebrnovlaknata rdečelistka;https://www.gobe.si/Gobe/EntolomaAraneosum
Entoloma asprellum;zrnata rdečelistka;https://www.gobe.si/Gobe/EntolomaAsprellum
Entoloma bloxamii;modrikasta rdečelistka;https://www.gobe.si/Gobe/EntolomaBloxamii
Entoloma cetratum;seskasta rdečelistka;https://www.gobe.si/Gobe/EntolomaCetratum
Entoloma chalybaeum;tratna rdečelistka;https://www.gobe.si/Gobe/EntolomaChalybaeum
Entoloma clypeatum;užitna rdečelistka;https://www.gobe.si/Gobe/EntolomaClypeatum
Entoloma conferendum;križnotrosna rdečelistka;https://www.gobe.si/Gobe/EntolomaConferendum
Entoloma corvinum;vranja rdečelistka;https://www.gobe.si/Gobe/EntolomaCorvinum
Entoloma cuneatum;rjavorumena rdečelistka;https://www.gobe.si/Gobe/EntolomaCuneatum
Entoloma euchroum;barvita rdečelistka;https://www.gobe.si/Gobe/EntolomaEuchroum
Entoloma excentricum;nesomerna rdečelistka;https://www.gobe.si/Gobe/EntolomaExcentricum
Entoloma formosum;rjavoluskata rdečelistka;https://www.gobe.si/Gobe/EntolomaFormosum
Entoloma hebes;šibka rdečelistka;https://www.gobe.si/Gobe/EntolomaHebes
Entoloma hirtipes;zoprna rdečelistka;https://www.gobe.si/Gobe/EntolomaHirtipes
Entoloma incanum;zelenkasta rdečelistka;https://www.gobe.si/Gobe/EntolomaIncanum
Entoloma lampropus;jeklenomodra rdečelistka;https://www.gobe.si/Gobe/EntolomaLampropus
Entoloma lividoalbum;bleda rdečelistka;https://www.gobe.si/Gobe/EntolomaLividoalbum
Entoloma longistriatum;žlebasta rdečelistka;https://www.gobe.si/Gobe/EntolomaLongistriatum
Entoloma niphoides;snežnata rdečelistka;https://www.gobe.si/Gobe/EntolomaNiphoides
Entoloma papillatum;seskata rdečelistka;https://www.gobe.si/Gobe/EntolomaPapillatum
Entoloma pleopodium;vonjava rdečelistka;https://www.gobe.si/Gobe/EntolomaPleopodium
Entoloma politum;vrbina rdečelistka;https://www.gobe.si/Gobe/EntolomaPolitum
Entoloma porphyrophaeum;porfirasta rdečelistka;https://www.gobe.si/Gobe/EntolomaPorphyrophaeum
Entoloma prunuloides;mokarična rdečelistka;https://www.gobe.si/Gobe/EntolomaPrunuloides
Entoloma querquedula;modrozelena rdečelistka;https://www.gobe.si/Gobe/EntolomaQuerquedula
Entoloma rhodopolium;nizka rdečelistka;https://www.gobe.si/Gobe/EntolomaRhodopolium
Entoloma rhombisporum;rombotrosna rdečelistka;https://www.gobe.si/Gobe/EntolomaRhombisporum
Entoloma saundersii;marčna rdečelistka;https://www.gobe.si/Gobe/EntolomaSaundersii
Entoloma sepium;trnuljina rdečelistka;https://www.gobe.si/Gobe/EntolomaSepium
Entoloma sericatum;svilasta rdečelistka;https://www.gobe.si/Gobe/EntolomaSericatum
Entoloma sericellum;bela rdečelistka;https://www.gobe.si/Gobe/EntolomaSericellum
Entoloma sericeoides;zloščena rdečelistka;https://www.gobe.si/Gobe/EntolomaSericeoides
Entoloma sericeum;bleščeča rdečelistka;https://www.gobe.si/Gobe/EntolomaSericeum
Entoloma serrulatum;črnomodra rdečelistka;https://www.gobe.si/Gobe/EntolomaSerrulatum
Entoloma sinuatum;velika rdečelistka;https://www.gobe.si/Gobe/EntolomaSinuatum
Entoloma sordidulum;nagubana rdečelistka;https://www.gobe.si/Gobe/EntolomaSordidulum
Entoloma undatum;zvegana rdečelistka;https://www.gobe.si/Gobe/EntolomaUndatum
Entoloma vernum;alpska rdečelistka;https://www.gobe.si/Gobe/EntolomaVernum
Erastia salmonicolor;lososov mehkoluknjičar;https://www.gobe.si/Gobe/ErastiaSalmonicolor
Eutypa spinosa;trnasta krastovka;https://www.gobe.si/Gobe/EutypaSpinosa
Exidia glandulosa;žlezasta zamazanka;https://www.gobe.si/Gobe/ExidiaGlandulosa
Exidia nigricans;smrekova zamazanka;https://www.gobe.si/Gobe/ExidiaNigricans
Exidia saccharina;kandirana zamazanka;https://www.gobe.si/Gobe/ExidiaSaccharina
Exidiopsis calcea;bela lojevka;https://www.gobe.si/Gobe/ExidiopsisCalcea
Faerberia carbonaria;pogoriščni letvičar;https://www.gobe.si/Gobe/FaerberiaCarbonaria
Fistulina hepatica;jetrasta cevača;https://www.gobe.si/Gobe/FistulinaHepatica
Flammula alnicola;jelševa luskinavka;https://www.gobe.si/Gobe/FlammulaAlnicola
Flammulaster limulatus;žametna vlagoleska;https://www.gobe.si/Gobe/FlammulasterLimulatus
Flammulina elastica;prožna panjevka;https://www.gobe.si/Gobe/FlammulinaElastica
Flammulina velutipes;zimska panjevka;https://www.gobe.si/Gobe/FlammulinaVelutipes
Floccularia luteovirens;rumeneča venčnica;https://www.gobe.si/Gobe/FlocculariaLuteovirens
Fomes fomentarius;bukova kresilka;https://www.gobe.si/Gobe/FomesFomentarius
Fomitiporia punctata;ploščati glivopor;https://www.gobe.si/Gobe/FomitiporiaPunctata
Fomitiporia robusta;hrastov glivopor;https://www.gobe.si/Gobe/FomitiporiaRobusta
Fomitopsis betulina;brezova kresilača;https://www.gobe.si/Gobe/FomitopsisBetulina
Fomitopsis officinalis;lekarniška kresilača;https://www.gobe.si/Gobe/FomitopsisOfficinalis
Fomitopsis pinicola;smrekova kresilača;https://www.gobe.si/Gobe/FomitopsisPinicola
Fuligo candida;beli cvet;https://www.gobe.si/Protozoa/FuligoCandida
Fuligo cinerea;bledosivi cvet;https://www.gobe.si/Protozoa/FuligoCinerea
Fuligo septica;čreslov cvet;https://www.gobe.si/Protozoa/FuligoSeptica
Fuscoporia contigua;velikoluknjičasti plutovec;https://www.gobe.si/Gobe/FuscoporiaContigua
Fuscoporia ferruginosa;rjasti plutovec;https://www.gobe.si/Gobe/FuscoporiaFerruginosa
Fuscopostia fragilis;krhka sirnica;https://www.gobe.si/Gobe/FuscopostiaFragilis
Fusicolla merismoides;oranžna sluzača;https://www.gobe.si/Gobe/FusicollaMerismoides
Galerina ampullaceocystis;ampulna kučmica;https://www.gobe.si/Gobe/GalerinaAmpullaceocystis
Galerina atkinsoniana;Atkinsonova kučmica;https://www.gobe.si/Gobe/GalerinaAtkinsoniana
Galerina badipes;temnobetna kučmica;https://www.gobe.si/Gobe/GalerinaBadipes
Galerina clavata;vlažna kučmica;https://www.gobe.si/Gobe/GalerinaClavata
Galerina graminea;travnata kučmica;https://www.gobe.si/Gobe/GalerinaGraminea
Galerina heterocystis;mokrotna kučmica;https://www.gobe.si/Gobe/GalerinaHeterocystis
Galerina marginata;obrobljena kučmica;https://www.gobe.si/Gobe/GalerinaMarginata
Galerina nana;drobcena kučmica;https://www.gobe.si/Gobe/GalerinaNana
Galerina paludosa;močvirska kučmica;https://www.gobe.si/Gobe/GalerinaPaludosa
Galerina pumila;pritlikava kučmica;https://www.gobe.si/Gobe/GalerinaPumila
Galerina salicicola;vrbina kučmica;https://www.gobe.si/Gobe/GalerinaSalicicola
Galerina stylifera;spolzka kučmica;https://www.gobe.si/Gobe/GalerinaStylifera
Galerina subclavata;velikotrosna kučmica;https://www.gobe.si/Gobe/GalerinaSubclavata
Galerina sulciceps;vrtnarska kučmica;https://www.gobe.si/Gobe/GalerinaSulciceps
Galerina tibiicystis;beloroba kučmica;https://www.gobe.si/Gobe/GalerinaTibiicystis
Galerina uncialis;zaobljena kučmica;https://www.gobe.si/Gobe/GalerinaUncialis
Galerina vittiformis;spremenljiva kučmica;https://www.gobe.si/Gobe/GalerinaVittiformis
Ganoderma adspersum;debela pološčenka;https://www.gobe.si/Gobe/GanodermaAdspersum
Ganoderma applanatum;sploščena pološčenka;https://www.gobe.si/Gobe/GanodermaApplanatum
Ganoderma carnosum;jelkina pološčenka;https://www.gobe.si/Gobe/GanodermaCarnosum
Ganoderma lucidum;svetlikava pološčenka;https://www.gobe.si/Gobe/GanodermaLucidum
Ganoderma pfeifferi;bakrenasta pološčenka;https://www.gobe.si/Gobe/GanodermaPfeifferi
Ganoderma resinaceum;smolena pološčenka;https://www.gobe.si/Gobe/GanodermaResinaceum
Gautieria otthii;ozkotrosna trebuhovka;https://www.gobe.si/Gobe/GautieriaOtthii
Geastrum fimbriatum;resičasta zvezdica;https://www.gobe.si/Gobe/GeastrumFimbriatum
Geastrum minimum;drobcena zvezdica;https://www.gobe.si/Gobe/GeastrumMinimum
Geastrum quadrifidum;četverokraka zvezdica;https://www.gobe.si/Gobe/GeastrumQuadrifidum
Geastrum rufescens;rusa zvezdica;https://www.gobe.si/Gobe/GeastrumRufescens
